family,genus,species,utm_zone,utm_x,utm_y,elev_m,coll_date
Portulacaceae,Montia,parvifolia,10.0,645315.0,5414990.0,543.0,2002-07-12
Portulacaceae,Montia,parvifolia,10.0,645315.0,5414990.0,543.0,2002-07-12
Portulacaceae,Montia,parvifolia,10.0,645315.0,5414990.0,543.0,2002-07-12
Asteraceae,Achillea,millefolium,10.0,639634.0,5395311.0,509.0,2002-06-16
Poaceae,Festuca,idahoensis,10.0,639634.0,5395311.0,509.0,2002-06-16
Poaceae,Festuca,idahoensis,10.0,639634.0,5395311.0,509.0,2002-06-16
Poaceae,Festuca,idahoensis,10.0,639634.0,5395311.0,509.0,2002-06-16
Asteraceae,Hieracium,albiflorum,10.0,639634.0,5395311.0,509.0,2002-06-16
Asteraceae,Hieracium,albiflorum,10.0,639634.0,5395311.0,509.0,2002-06-16
Cyperaceae,Carex,inops,10.0,639634.0,5395311.0,509.0,2002-06-16
Cyperaceae,Carex,inops,10.0,639634.0,5395311.0,509.0,2002-06-16
Pinaceae,Pseudotsuga,menziesii,10.0,639634.0,5395311.0,509.0,2002-06-16
Pinaceae,Pseudotsuga,menziesii,10.0,639634.0,5395311.0,509.0,2002-06-16
Pinaceae,Pseudotsuga,menziesii,10.0,639634.0,5395311.0,509.0,2002-06-16
Rosaceae,Spiraea,betulifolia,10.0,642641.0,5392697.0,595.0,2002-06-15
Asteraceae,Antennaria,neglecta,10.0,642641.0,5392697.0,595.0,2002-06-15
Asteraceae,Antennaria,neglecta,10.0,642641.0,5392697.0,595.0,2002-06-15
Asteraceae,Antennaria,microphylla,10.0,645315.0,5414990.0,543.0,2002-07-12
Asteraceae,Antennaria,microphylla,10.0,645315.0,5414990.0,543.0,2002-07-12
Asteraceae,Antennaria,microphylla,10.0,645315.0,5414990.0,543.0,2002-07-12
Rosaceae,Prunus,emarginata,10.0,645434.0,5415086.0,,2002-07-12
Rosaceae,Prunus,emarginata,10.0,645434.0,5415086.0,,2002-07-12
Philadelphaceae,Philadelphus,lewisii,10.0,645434.0,5415086.0,,2002-07-12
Liliaceae,Allium,acuminatum,10.0,645315.0,5414990.0,543.0,2002-07-12
Liliaceae,Allium,acuminatum,10.0,645315.0,5414990.0,543.0,2002-07-12
Pteridaceae,Aspidotis,densa,10.0,645315.0,5414990.0,543.0,2002-07-12
Pteridaceae,Aspidotis,densa,10.0,645315.0,5414990.0,543.0,2002-07-12
Pteridaceae,Aspidotis,densa,10.0,645315.0,5414990.0,543.0,2002-07-12
Pteridaceae,Cryptogramma,acrostichoides,10.0,645315.0,5414990.0,543.0,2002-07-12
Scrophulariaceae,Mimulus,alsinoides,10.0,638093.0,5395232.0,809.0,2002-06-15
Orchidaceae,Listera,cordata,10.0,638093.0,5395232.0,809.0,2002-06-15
Primulaceae,Trientalis,latifolia,10.0,641548.0,5397487.0,300.0,2002-06-16
Cupressaceae,Juniperus,communis,10.0,639634.0,5395311.0,509.0,2002-06-16
Pteridaceae,Cryptogramma,acrostichoides,10.0,639634.0,5395311.0,509.0,2002-06-16
Pteridaceae,Cryptogramma,acrostichoides,10.0,639634.0,5395311.0,509.0,2002-06-16
Ericaceae,Phyllodoce,empetriformis,10.0,643424.0,5369820.0,1704.0,2002-08-10
Ericaceae,Phyllodoce,empetriformis,10.0,643424.0,5369820.0,1704.0,2002-08-10
Ericaceae,Vaccinium,deliciosum,10.0,643424.0,5369820.0,1704.0,2002-08-10
Ericaceae,Vaccinium,deliciosum,10.0,643424.0,5369820.0,1704.0,2002-08-10
Ericaceae,Vaccinium,deliciosum,10.0,643424.0,5369820.0,1704.0,2002-08-10
Ericaceae,Cassiope,mertensiana,10.0,643424.0,5369820.0,1704.0,2002-08-10
Ericaceae,Cassiope,mertensiana,10.0,643424.0,5369820.0,1704.0,2002-08-10
Ericaceae,Cassiope,mertensiana,10.0,643424.0,5369820.0,1704.0,2002-08-10
Rosaceae,Luetkea,pectinata,10.0,643424.0,5369820.0,1704.0,2002-08-10
Poaceae,Agrostis,scabra,10.0,645315.0,5414990.0,543.0,2002-07-12
Scrophulariaceae,Pedicularis,bracteosa,10.0,646447.0,5418450.0,,2002-07-13
Scrophulariaceae,Pedicularis,bracteosa,10.0,646447.0,5418450.0,,2002-07-13
Scrophulariaceae,Pedicularis,bracteosa,10.0,646447.0,5418450.0,,2002-07-13
Scrophulariaceae,Castilleja,hispida,10.0,645714.0,5418430.0,1433.0,2002-07-13
Scrophulariaceae,Castilleja,hispida,10.0,645714.0,5418430.0,1433.0,2002-07-13
Scrophulariaceae,Castilleja,hispida,10.0,645714.0,5418430.0,1433.0,2002-07-13
Liliaceae,Smilacina,stellata,10.0,645352.0,5418236.0,1402.0,2002-07-13
Liliaceae,Smilacina,stellata,10.0,645352.0,5418236.0,1402.0,2002-07-13
Liliaceae,Smilacina,stellata,10.0,645352.0,5418236.0,1402.0,2002-07-13
Asteraceae,Antennaria,lanata,10.0,645450.0,5418900.0,1860.0,2002-07-13
Asteraceae,Antennaria,lanata,10.0,645450.0,5418900.0,1860.0,2002-07-13
Asteraceae,Antennaria,lanata,10.0,645450.0,5418900.0,1860.0,2002-07-13
Asteraceae,Antennaria,neglecta,10.0,645450.0,5418900.0,1860.0,2002-07-13
Asteraceae,Antennaria,neglecta,10.0,645450.0,5418900.0,1860.0,2002-07-13
Asteraceae,Antennaria,neglecta,10.0,645450.0,5418900.0,1860.0,2002-07-13
Saxifragaceae,Saxifraga,bronchialis,10.0,645450.0,5418900.0,1860.0,2002-07-13
Saxifragaceae,Saxifraga,bronchialis,10.0,645450.0,5418900.0,1860.0,2002-07-13
Saxifragaceae,Saxifraga,bronchialis,10.0,645450.0,5418900.0,1860.0,2002-07-13
Pinaceae,Pinus,albicaulis,10.0,645450.0,5418900.0,1860.0,2002-07-13
Pinaceae,Pinus,albicaulis,10.0,645450.0,5418900.0,1860.0,2002-07-13
Pinaceae,Abies,lasiocarpa,10.0,645450.0,5418900.0,1860.0,2002-07-13
Pinaceae,Abies,lasiocarpa,10.0,645450.0,5418900.0,1860.0,2002-07-13
Pinaceae,Abies,lasiocarpa,10.0,645450.0,5418900.0,1860.0,2002-07-13
Pinaceae,Tsuga,mertensiana,10.0,645333.0,5418977.0,1799.0,2002-07-13
Pinaceae,Tsuga,mertensiana,10.0,645333.0,5418977.0,1799.0,2002-07-13
Pinaceae,Tsuga,mertensiana,10.0,645333.0,5418977.0,1799.0,2002-07-13
Valerianaceae,Valeriana,sitchensis,10.0,646447.0,5418450.0,,2002-07-13
Valerianaceae,Valeriana,sitchensis,10.0,646447.0,5418450.0,,2002-07-13
Valerianaceae,Valeriana,sitchensis,10.0,646447.0,5418450.0,,2002-07-13
Taxaceae,Taxus,brevifolia,10.0,641231.0,5393469.0,477.0,2002-06-14
Taxaceae,Taxus,brevifolia,10.0,641231.0,5393469.0,477.0,2002-06-14
Celastraceae,Pachistima,myrsinites,10.0,638023.0,5395306.0,841.0,2002-06-15
Celastraceae,Pachistima,myrsinites,10.0,638023.0,5395306.0,841.0,2002-06-15
Celastraceae,Pachistima,myrsinites,10.0,638023.0,5395306.0,841.0,2002-06-15
Aceraceae,Acer,circinatum,10.0,638023.0,5395306.0,841.0,2002-06-15
Aceraceae,Acer,circinatum,10.0,638023.0,5395306.0,841.0,2002-06-15
Aceraceae,Acer,circinatum,10.0,638023.0,5395306.0,841.0,2002-06-15
Aceraceae,Acer,circinatum,10.0,638023.0,5395306.0,841.0,2002-06-15
Aceraceae,Acer,circinatum,10.0,638023.0,5395306.0,841.0,2002-06-15
Onagraceae,Epilobium,minutum,10.0,638093.0,5395232.0,809.0,2002-06-14
Portulacaceae,Montia,parvifolia,10.0,638093.0,5395232.0,809.0,2002-06-15
Portulacaceae,Montia,parvifolia,10.0,638093.0,5395232.0,809.0,2002-06-15
Portulacaceae,Montia,parvifolia,10.0,638093.0,5395232.0,809.0,2002-06-15
Portulacaceae,Montia,parvifolia,10.0,638093.0,5395232.0,809.0,2002-06-15
Pteridaceae,Cryptogramma,acrostichoides,10.0,638093.0,5395232.0,809.0,2002-06-15
Pteridaceae,Cryptogramma,acrostichoides,10.0,638093.0,5395232.0,809.0,2002-06-15
Scrophulariaceae,Penstemon,davidsonii,10.0,638093.0,5395232.0,809.0,2002-06-15
Cupressaceae,Thuja,plicata,10.0,638093.0,5395232.0,809.0,2002-06-14
Pinaceae,Pseudotsuga,menziesii,10.0,638093.0,5395232.0,809.0,2002-06-14
Portulacaceae,Montia,sibirica,10.0,640210.0,5394243.0,482.0,2002-06-15
Portulacaceae,Montia,sibirica,10.0,640210.0,5394243.0,482.0,2002-06-15
Ranunculaceae,Ranunculus,uncinatus,10.0,640210.0,5394243.0,482.0,2002-06-15
Ranunculaceae,Ranunculus,uncinatus,10.0,640210.0,5394243.0,482.0,2002-06-15
Rosaceae,Rubus,leucodermis,10.0,640856.0,5420000.0,620.0,2002-07-13
Poaceae,Melica,harfordii,10.0,640856.0,5420000.0,484.0,2002-07-13
Poaceae,Melica,harfordii,10.0,640856.0,5420000.0,484.0,2002-07-13
Poaceae,Melica,harfordii,10.0,640856.0,5420000.0,484.0,2002-07-13
Poaceae,Bromus,vulgaris,10.0,640856.0,5420000.0,484.0,2002-07-13
Poaceae,Bromus,vulgaris,10.0,640856.0,5420000.0,484.0,2002-07-13
Poaceae,Bromus,vulgaris,10.0,640856.0,5420000.0,484.0,2002-07-13
Rosaceae,Holodiscus,discolor,10.0,640856.0,5420000.0,620.0,2002-07-13
Rosaceae,Holodiscus,discolor,10.0,640856.0,5420000.0,620.0,2002-07-13
Plantaginaceae,Plantago,major,10.0,638728.0,5372759.0,651.0,2002-08-11
Juncaceae,Juncus,tenuis,10.0,638728.0,5372759.0,651.0,2002-08-11
Juncaceae,Juncus,tenuis,10.0,638728.0,5372759.0,651.0,2002-08-11
Poaceae,Agrostis,tenuis,10.0,638728.0,5372759.0,651.0,2002-08-11
Poaceae,Agrostis,tenuis,10.0,638728.0,5372759.0,651.0,2002-08-11
Poaceae,Agrostis,tenuis,10.0,638728.0,5372759.0,651.0,2002-08-11
Poaceae,Poa,pratensis,10.0,638728.0,5372759.0,651.0,2002-08-11
Poaceae,Poa,pratensis,10.0,638728.0,5372759.0,651.0,2002-08-11
Betulaceae,Alnus,rubra,10.0,638728.0,5372759.0,651.0,2002-08-11
Primulaceae,Trientalis,latifolia,10.0,641548.0,5397487.0,300.0,2002-06-16
Portulacaceae,Montia,perfoliata,10.0,641548.0,5397487.0,300.0,2002-06-16
Portulacaceae,Montia,perfoliata,10.0,641548.0,5397487.0,300.0,2002-06-16
Rosaceae,Rosa,gymnocarpa,10.0,641548.0,5397487.0,300.0,2002-06-16
Rosaceae,Rosa,gymnocarpa,10.0,641548.0,5397487.0,300.0,2002-06-16
Rosaceae,Rosa,gymnocarpa,10.0,641548.0,5397487.0,300.0,2002-06-16
Rosaceae,Rosa,gymnocarpa,10.0,641548.0,5397487.0,300.0,2002-06-16
Rosaceae,Rosa,gymnocarpa,10.0,641548.0,5397487.0,300.0,2002-06-16
Rosaceae,Rosa,gymnocarpa,10.0,641548.0,5397487.0,300.0,2002-06-16
Portulacaceae,Montia,parvifolia,10.0,641548.0,5397487.0,300.0,2002-06-16
Portulacaceae,Montia,parvifolia,10.0,641548.0,5397487.0,300.0,2002-06-16
Caryophyllaceae,Cerastium,arvense,10.0,641548.0,5397487.0,300.0,2002-06-16
Pteridaceae,Cryptogramma,acrostichoides,10.0,639634.0,5395311.0,509.0,2002-06-16
Ericaceae,Arctostaphylos,uva-ursi,10.0,639634.0,5395311.0,509.0,2002-06-16
Ericaceae,Arctostaphylos,uva-ursi,10.0,639634.0,5395311.0,509.0,2002-06-16
Juncaceae,Luzula,multiflora,10.0,639634.0,5395311.0,509.0,2002-06-16
Juncaceae,Luzula,multiflora,10.0,639634.0,5395311.0,509.0,2002-06-16
Juncaceae,Luzula,multiflora,10.0,639634.0,5395311.0,509.0,2002-06-16
Rosaceae,Sorbus,sitchensis,10.0,643424.0,5369820.0,1704.0,2002-08-10
Rosaceae,Sorbus,sitchensis,10.0,643424.0,5369820.0,1704.0,2002-08-10
Rosaceae,Rubus,pedatus,10.0,643424.0,5369820.0,1704.0,2002-08-10
Rosaceae,Rubus,pedatus,10.0,643424.0,5369820.0,1704.0,2002-08-10
Onagraceae,Epilobium,glandulosum,10.0,638728.0,5372759.0,651.0,2002-08-11
Onagraceae,Epilobium,glandulosum,10.0,638728.0,5372759.0,651.0,2002-08-11
Caryophyllaceae,Sagina,procumbens,10.0,638728.0,5372759.0,651.0,2002-08-11
Asteraceae,Chrysanthemum,leucanthemum,10.0,638728.0,5372759.0,651.0,2002-08-11
Asteraceae,Chrysanthemum,leucanthemum,10.0,638728.0,5372759.0,651.0,2002-08-11
Fabaceae,Psoralea,physodes,10.0,644522.0,5416137.0,549.0,2002-07-12
Fabaceae,Psoralea,physodes,10.0,644522.0,5416137.0,549.0,2002-07-12
Fabaceae,Psoralea,physodes,10.0,644522.0,5416137.0,549.0,2002-07-12
Selaginellaceae,Selaginella,wallacei,10.0,644522.0,5416137.0,549.0,2002-07-12
Selaginellaceae,Selaginella,wallacei,10.0,644522.0,5416137.0,549.0,2002-07-12
Selaginellaceae,Selaginella,wallacei,10.0,644522.0,5416137.0,549.0,2002-07-12
Caryophyllaceae,Cerastium,arvense,10.0,641548.0,5397487.0,300.0,2002-06-16
Caryophyllaceae,Cerastium,arvense,10.0,641548.0,5397487.0,300.0,2002-06-16
Caryophyllaceae,Cerastium,arvense,10.0,641548.0,5397487.0,300.0,2002-06-16
Juncaceae,Luzula,campestris,10.0,641548.0,5397487.0,,2002-06-14
Asteraceae,Hieracium,scouleri,10.0,641548.0,5397487.0,300.0,2002-06-16
Asteraceae,Hieracium,scouleri,10.0,641548.0,5397487.0,300.0,2002-06-16
Betulaceae,Betula,papyrifera,10.0,641548.0,5397487.0,300.0,2002-06-16
Betulaceae,Betula,papyrifera,10.0,641548.0,5397487.0,300.0,2002-06-16
Rosaceae,Rubus,idaeus,10.0,641548.0,5397487.0,300.0,2002-06-16
Aceraceae,Acer,circinatum,10.0,641548.0,5397487.0,300.0,2002-06-16
Aceraceae,Acer,circinatum,10.0,641548.0,5397487.0,300.0,2002-06-16
Celastraceae,Pachistima,myrsinites,10.0,641548.0,5397487.0,300.0,2002-06-16
Celastraceae,Pachistima,myrsinites,10.0,641548.0,5397487.0,300.0,2002-06-16
Celastraceae,Pachistima,myrsinites,10.0,641548.0,5397487.0,300.0,2002-06-16
Ericaceae,Gaultheria,ovatifolia,10.0,641548.0,5397487.0,300.0,2002-06-16
Ericaceae,Gaultheria,ovatifolia,10.0,641548.0,5397487.0,300.0,2002-06-16
Ericaceae,Arctostaphylos,uva-ursi,10.0,641548.0,5397487.0,300.0,2002-06-16
Ericaceae,Arctostaphylos,uva-ursi,10.0,641548.0,5397487.0,300.0,2002-06-16
Ericaceae,Arctostaphylos,uva-ursi,10.0,641548.0,5397487.0,300.0,2002-06-16
Polemoniaceae,Phlox,diffusa,10.0,641548.0,5397487.0,300.0,2002-06-16
Polemoniaceae,Phlox,diffusa,10.0,641548.0,5397487.0,300.0,2002-06-16
Polemoniaceae,Phlox,diffusa,10.0,641548.0,5397487.0,300.0,2002-06-16
Polemoniaceae,Phlox,diffusa,10.0,641548.0,5397487.0,300.0,2002-06-16
Rosaceae,Rubus,pedatus,10.0,641344.0,5393500.0,378.0,2002-06-14
Rosaceae,Rubus,pedatus,10.0,641344.0,5393500.0,378.0,2002-06-14
Rosaceae,Rubus,pedatus,10.0,641344.0,5393500.0,378.0,2002-06-14
Berberidaceae,Berberis,nervosa,10.0,641260.0,5393518.0,409.0,2002-06-14
Berberidaceae,Berberis,nervosa,10.0,641260.0,5393518.0,409.0,2002-06-14
Berberidaceae,Berberis,nervosa,10.0,641260.0,5393518.0,409.0,2002-06-14
Grossulariaceae,Ribes,lacustre,10.0,641231.0,5393469.0,477.0,2002-06-14
Grossulariaceae,Ribes,lacustre,10.0,641231.0,5393469.0,477.0,2002-06-14
Grossulariaceae,Ribes,lacustre,10.0,641231.0,5393469.0,477.0,2002-06-14
Caprifoliaceae,Sambucus,racemosa,10.0,641231.0,5393469.0,477.0,2002-06-14
Caprifoliaceae,Sambucus,racemosa,10.0,641231.0,5393469.0,477.0,2002-06-14
Caprifoliaceae,Sambucus,racemosa,10.0,641231.0,5393469.0,477.0,2002-06-14
Araliaceae,Oplopanax,horridum,10.0,641231.0,5393469.0,477.0,2002-06-14
Araliaceae,Oplopanax,horridum,10.0,641231.0,5393469.0,477.0,2002-06-14
Araliaceae,Oplopanax,horridum,10.0,641231.0,5393469.0,477.0,2002-06-14
Liliaceae,Clintonia,uniflora,10.0,641231.0,5393469.0,477.0,2002-06-14
Dryopteridaceae,Gymnocarpium,dryopteris,10.0,640210.0,5394243.0,482.0,2002-06-15
Dryopteridaceae,Gymnocarpium,dryopteris,10.0,640210.0,5394243.0,482.0,2002-06-15
Dryopteridaceae,Gymnocarpium,dryopteris,10.0,640210.0,5394243.0,482.0,2002-06-15
Portulacaceae,Montia,sibirica,10.0,640210.0,5394243.0,482.0,2002-06-15
Ranunculaceae,Ranunculus,uncinatus,10.0,640210.0,5394243.0,482.0,2002-06-15
Pteridaceae,Adiantum,aleuticum,10.0,640210.0,5394243.0,482.0,2002-06-15
Pteridaceae,Adiantum,aleuticum,10.0,640210.0,5394243.0,482.0,2002-06-15
Pteridaceae,Adiantum,aleuticum,10.0,640210.0,5394243.0,482.0,2002-06-15
Cyperaceae,Carex,vesicaria,10.0,639289.0,5395940.0,537.0,2002-06-16
Cyperaceae,Carex,vesicaria,10.0,639289.0,5395940.0,537.0,2002-06-16
Cyperaceae,Carex,vesicaria,10.0,639289.0,5395940.0,537.0,2002-06-16
Asteraceae,Achillea,millefolium,10.0,639634.0,5395311.0,509.0,2002-06-16
Asteraceae,Achillea,millefolium,10.0,639634.0,5395311.0,509.0,2002-06-16
Saxifragaceae,Saxifraga,ferruginea,10.0,639634.0,5395311.0,509.0,2002-06-16
Saxifragaceae,Saxifraga,ferruginea,10.0,639634.0,5395311.0,509.0,2002-06-16
Saxifragaceae,Saxifraga,ferruginea,10.0,639634.0,5395311.0,509.0,2002-06-16
Onagraceae,Epilobium,minutum,10.0,639634.0,5395311.0,509.0,2002-06-16
Pteridaceae,Aspidotis,densa,10.0,639634.0,5395311.0,509.0,2002-06-16
Pteridaceae,Aspidotis,densa,10.0,639634.0,5395311.0,509.0,2002-06-16
Poaceae,Panicum,occidentale,10.0,639634.0,5395311.0,509.0,2002-06-16
Poaceae,Panicum,occidentale,10.0,639634.0,5395311.0,509.0,2002-06-16
Cupressaceae,Juniperus,communis,10.0,639634.0,5395311.0,509.0,2002-06-16
Cupressaceae,Juniperus,communis,10.0,639634.0,5395311.0,509.0,2002-06-16
Poaceae,Festuca,idahoensis,10.0,639634.0,5395311.0,509.0,2002-06-16
Poaceae,Festuca,idahoensis,10.0,639634.0,5395311.0,509.0,2002-06-16
Cyperaceae,Carex,inops,10.0,639634.0,5395311.0,509.0,2002-06-16
Portulacaceae,Montia,parvifolia,10.0,639634.0,5395311.0,509.0,2002-06-16
Portulacaceae,Montia,parvifolia,10.0,639634.0,5395311.0,509.0,2002-06-16
Saxifragaceae,Saxifraga,ferruginea,10.0,639634.0,5395311.0,509.0,2002-06-16
Saxifragaceae,Saxifraga,ferruginea,10.0,639634.0,5395311.0,509.0,2002-06-16
Saxifragaceae,Saxifraga,ferruginea,10.0,639634.0,5395311.0,509.0,2002-06-16
Pinaceae,Pinus,contorta,10.0,639634.0,5395311.0,509.0,2002-06-16
Pinaceae,Pinus,contorta,10.0,639634.0,5395311.0,509.0,2002-06-16
Pinaceae,Pinus,contorta,10.0,639634.0,5395311.0,509.0,2002-06-16
Asteraceae,Adenocaulon,bicolor,10.0,640856.0,5420000.0,484.0,2002-07-13
Asteraceae,Adenocaulon,bicolor,10.0,640856.0,5420000.0,484.0,2002-07-13
Asteraceae,Adenocaulon,bicolor,10.0,640856.0,5420000.0,484.0,2002-07-13
Portulacaceae,Montia,perfoliata,10.0,640856.0,5420000.0,484.0,2002-07-13
Portulacaceae,Montia,perfoliata,10.0,640856.0,5420000.0,484.0,2002-07-13
Portulacaceae,Montia,perfoliata,10.0,640856.0,5420000.0,484.0,2002-07-13
Ericaceae,Pyrola,picta,10.0,640856.0,5420000.0,484.0,2002-07-13
Asteraceae,Lactuca,muralis,10.0,640856.0,5420000.0,484.0,2002-07-13
Asteraceae,Lactuca,muralis,10.0,640856.0,5420000.0,484.0,2002-07-13
Asteraceae,Lactuca,muralis,10.0,640856.0,5420000.0,484.0,2002-07-13
Rosaceae,Rosa,gymnocarpa,10.0,640856.0,5420000.0,484.0,2002-07-13
Rosaceae,Rosa,gymnocarpa,10.0,640856.0,5420000.0,484.0,2002-07-13
Rosaceae,Rosa,gymnocarpa,10.0,640856.0,5420000.0,484.0,2002-07-13
Rubiaceae,Galium,triflorum,10.0,640856.0,5420000.0,484.0,2002-07-13
Rubiaceae,Galium,triflorum,10.0,640856.0,5420000.0,484.0,2002-07-13
Rubiaceae,Galium,triflorum,10.0,640856.0,5420000.0,484.0,2002-07-13
Rosaceae,Rubus,parviflorus,10.0,640856.0,5420000.0,484.0,2002-07-13
Rosaceae,Rubus,parviflorus,10.0,640856.0,5420000.0,484.0,2002-07-13
Rosaceae,Rubus,parviflorus,10.0,640856.0,5420000.0,484.0,2002-07-13
Ericaceae,Chimaphila,umbellata,10.0,640856.0,5420000.0,484.0,2002-07-13
Ericaceae,Chimaphila,umbellata,10.0,640856.0,5420000.0,484.0,2002-07-13
Ericaceae,Chimaphila,umbellata,10.0,640856.0,5420000.0,484.0,2002-07-13
Ericaceae,Chimaphila,umbellata,10.0,640856.0,5420000.0,484.0,2002-07-13
Caprifoliaceae,Linnaea,borealis,10.0,640856.0,5420000.0,484.0,2002-07-13
Caprifoliaceae,Linnaea,borealis,10.0,640856.0,5420000.0,484.0,2002-07-13
Polypodiaceae,Polystichum,munitum,10.0,640856.0,5420000.0,484.0,2002-07-13
Polypodiaceae,Polystichum,munitum,10.0,640856.0,5420000.0,484.0,2002-07-13
Polypodiaceae,Polystichum,munitum,10.0,640856.0,5420000.0,484.0,2002-07-13
Rosaceae,Spiraea,betulifolia,10.0,640856.0,5420000.0,484.0,2002-07-13
Asteraceae,Hieracium,albiflorum,10.0,640856.0,5420000.0,484.0,2002-07-13
Asteraceae,Hieracium,albiflorum,10.0,640856.0,5420000.0,484.0,2002-07-13
Aceraceae,Acer,circinatum,10.0,640856.0,5420000.0,484.0,2002-07-13
Aceraceae,Acer,circinatum,10.0,640856.0,5420000.0,484.0,2002-07-13
Aceraceae,Acer,circinatum,10.0,640856.0,5420000.0,484.0,2002-07-13
Liliaceae,Allium,cernuum,10.0,640856.0,5420000.0,484.0,2002-07-13
Liliaceae,Allium,cernuum,10.0,640856.0,5420000.0,484.0,2002-07-13
Liliaceae,Allium,cernuum,10.0,640856.0,5420000.0,484.0,2002-07-13
Liliaceae,Allium,cernuum,10.0,640856.0,5420000.0,484.0,2002-07-13
Poaceae,Festuca,occidentalis,10.0,640856.0,5420000.0,484.0,2002-07-13
Poaceae,Festuca,occidentalis,10.0,640856.0,5420000.0,484.0,2002-07-13
Poaceae,Festuca,occidentalis,10.0,640856.0,5420000.0,484.0,2002-07-13
Rosaceae,Amelanchier,alnifolia,10.0,640856.0,5420000.0,620.0,2002-07-13
Rosaceae,Amelanchier,alnifolia,10.0,640856.0,5420000.0,620.0,2002-07-13
Rosaceae,Amelanchier,alnifolia,10.0,640856.0,5420000.0,620.0,2002-07-13
Rosaceae,Rubus,leucodermis,10.0,640856.0,5420000.0,620.0,2002-07-13
Rosaceae,Rubus,leucodermis,10.0,640856.0,5420000.0,620.0,2002-07-13
Rosaceae,Holodiscus,discolor,10.0,640856.0,5420000.0,620.0,2002-07-13
Selaginellaceae,Selaginella,wallacei,10.0,640856.0,5420000.0,620.0,2002-07-13
Polypodiaceae,Polystichum,imbricans,10.0,640856.0,5420000.0,620.0,2002-07-13
Polypodiaceae,Polystichum,imbricans,10.0,640856.0,5420000.0,620.0,2002-07-13
Polypodiaceae,Polystichum,imbricans,10.0,640856.0,5420000.0,620.0,2002-07-13
Asteraceae,Hieracium,scouleri,10.0,640856.0,5420000.0,620.0,2002-07-13
Asteraceae,Hieracium,scouleri,10.0,640856.0,5420000.0,620.0,2002-07-13
Asteraceae,Hieracium,scouleri,10.0,640856.0,5420000.0,620.0,2002-07-13
Ericaceae,Phyllodoce,empetriformis,10.0,643424.0,5369820.0,1704.0,2002-08-10
Ericaceae,Rhododendron,albiflorum,10.0,643424.0,5369820.0,1704.0,2002-08-10
Ericaceae,Rhododendron,albiflorum,10.0,643424.0,5369820.0,1704.0,2002-08-10
Pinaceae,Tsuga,mertensiana,10.0,643424.0,5369820.0,1704.0,2002-08-10
Pinaceae,Tsuga,mertensiana,10.0,643424.0,5369820.0,1704.0,2002-08-10
Pinaceae,Tsuga,mertensiana,10.0,643424.0,5369820.0,1704.0,2002-08-10
Cyperaceae,Carex,spectabilis,10.0,643424.0,5369820.0,1704.0,2002-08-10
Cyperaceae,Carex,spectabilis,10.0,643424.0,5369820.0,1704.0,2002-08-10
Cyperaceae,Carex,spectabilis,10.0,643424.0,5369820.0,1704.0,2002-08-10
Valerianaceae,Valeriana,sitchensis,10.0,643424.0,5369820.0,1704.0,2002-08-10
Valerianaceae,Valeriana,sitchensis,10.0,643424.0,5369820.0,1704.0,2002-08-10
Valerianaceae,Valeriana,sitchensis,10.0,643424.0,5369820.0,1704.0,2002-08-10
Cyperaceae,Carex,spectabilis,10.0,643424.0,5369820.0,1704.0,2002-08-10
Cyperaceae,Carex,spectabilis,10.0,643424.0,5369820.0,1704.0,2002-08-10
Juncaceae,Luzula,piperi,10.0,643424.0,5369820.0,1704.0,2002-08-10
Juncaceae,Luzula,piperi,10.0,643424.0,5369820.0,1704.0,2002-08-10
Asteraceae,Chrysanthemum,leucanthemum,10.0,638728.0,5372759.0,651.0,2002-08-11
Poaceae,Holcus,lanatus,10.0,638728.0,5372759.0,651.0,2002-08-11
Poaceae,Holcus,lanatus,10.0,638728.0,5372759.0,651.0,2002-08-11
Poaceae,Holcus,lanatus,10.0,638728.0,5372759.0,651.0,2002-08-11
Geraniaceae,Geranium,robertianum,10.0,638728.0,5372759.0,651.0,2002-08-11
Geraniaceae,Geranium,robertianum,10.0,638728.0,5372759.0,651.0,2002-08-11
Asteraceae,Lactuca,muralis,10.0,638728.0,5372759.0,651.0,2002-08-11
Asteraceae,Lactuca,muralis,10.0,638728.0,5372759.0,651.0,2002-08-11
Asteraceae,Lactuca,muralis,10.0,638728.0,5372759.0,651.0,2002-08-11
Aceraceae,Acer,circinatum,10.0,638728.0,5372759.0,651.0,2002-08-11
Aceraceae,Acer,circinatum,10.0,638728.0,5372759.0,651.0,2002-08-11
Aceraceae,Acer,circinatum,10.0,638728.0,5372759.0,651.0,2002-08-11
Lamiaceae,Prunella,vulgaris,10.0,638728.0,5372759.0,651.0,2002-08-11
Lamiaceae,Prunella,vulgaris,10.0,638728.0,5372759.0,651.0,2002-08-11
Lamiaceae,Prunella,vulgaris,10.0,638728.0,5372759.0,651.0,2002-08-11
Poaceae,Cinna,latifolia,10.0,638728.0,5372759.0,651.0,2002-08-11
Poaceae,Cinna,latifolia,10.0,638728.0,5372759.0,651.0,2002-08-11
Poaceae,Cinna,latifolia,10.0,638728.0,5372759.0,651.0,2002-08-11
Poaceae,Cinna,latifolia,10.0,638728.0,5372759.0,651.0,2002-08-11
Polygonaceae,Rumex,obtusifolius,10.0,638728.0,5372759.0,651.0,2002-08-11
